X,Y,Z
0.0034199,0.020484,-0.02298
0.0034286,0.020522,-0.023054
0.0034657,0.02067,-0.023342
0.0034887,0.020755,-0.023506
0.0035597,0.020993,-0.023964
0.0035636,0.021006,-0.023987
0.003569,0.021023,-0.02402
0.0035708,0.021028,-0.024031
0.0035644,0.021032,-0.024041
0.0035737,0.021062,-0.024098
0.0036533,0.021302,-0.024555
0.0036827,0.02139,-0.024721
0.0037222,0.021509,-0.024944
0.0037452,0.021579,-0.025075
0.0037717,0.021662,-0.025228
0.0038006,0.021756,-0.025401
0.0038312,0.021861,-0.025592
0.0038443,0.021908,-0.025677
0.0038763,0.022031,-0.025896
0.0039022,0.022143,-0.026092
0.0039036,0.022149,-0.026103
0.0039068,0.022164,-0.026129
0.003933,0.022307,-0.02637
0.003955,0.022454,-0.026613
0.0039673,0.02256,-0.026787
0.003971,0.022599,-0.02685
0.0039806,0.022739,-0.027073
0.0039797,0.023043,-0.027535
0.0039792,0.023057,-0.027557
0.003979,0.023064,-0.027567
0.0039782,0.023079,-0.027589
0.0039776,0.023092,-0.027608
0.0039775,0.023093,-0.02761
0.0039765,0.023113,-0.027639
0.0039745,0.023144,-0.027685
0.0039677,0.023204,-0.02777
0.003955,0.023345,-0.027974
0.0039497,0.023395,-0.028045
0.0039492,0.0234,-0.028052
0.0039387,0.02349,-0.028179
0.0039292,0.023562,-0.02828
0.0039236,0.023603,-0.028337
0.0039074,0.02371,-0.028486
0.0039044,0.023729,-0.028513
0.0039012,0.023749,-0.02854
0.0038823,0.023861,-0.028695
0.0038761,0.023897,-0.028744
0.0038643,0.023963,-0.028834
0.0038495,0.024044,-0.028943
0.0038454,0.024066,-0.028973
0.0038412,0.024088,-0.029003
0.0038351,0.02412,-0.029047
0.0038139,0.02423,-0.029195
0.0038127,0.024236,-0.029203
0.0037847,0.024379,-0.029395
0.0037827,0.024389,-0.029409
0.0037795,0.024406,-0.029432
0.0037763,0.024422,-0.029453
0.0037693,0.024457,-0.029501
0.0037458,0.024576,-0.02966
0.0037339,0.024638,-0.029744
0.0037154,0.024735,-0.029875
0.0037135,0.024746,-0.02989
0.0037115,0.024756,-0.029903
0.0036862,0.024897,-0.030095
0.0036831,0.024915,-0.030119
0.0036776,0.024948,-0.030164
0.0036578,0.025071,-0.030332
0.0036558,0.025084,-0.030349
0.0036538,0.025097,-0.030368
0.0036449,0.025158,-0.030453
0.0036324,0.025251,-0.030581
0.0036219,0.02534,-0.030704
0.0036168,0.025388,-0.030772
0.0036147,0.02541,-0.030802
0.0036139,0.025418,-0.030813
0.0036135,0.025423,-0.03082
0.0036106,0.025453,-0.030862
0.0036003,0.025584,-0.031046
0.0035952,0.025687,-0.031192
0.003595,0.025693,-0.031201
0.0035934,0.025748,-0.031281
0.0035922,0.025831,-0.031399
0.0035922,0.025834,-0.031403
0.0035926,0.025912,-0.031516
0.003594,0.025965,-0.031593
0.0035941,0.025969,-0.031599
0.0035988,0.026074,-0.031753
0.0036096,0.026213,-0.031956
0.0036108,0.026226,-0.031975
0.0036118,0.026236,-0.03199
0.0036137,0.026254,-0.032017
0.0036137,0.026254,-0.032017
0.0036137,0.026254,-0.032018
0.0036314,0.026396,-0.032229
0.0036434,0.026471,-0.032341
0.0036576,0.02655,-0.03246
0.0036587,0.026555,-0.032469
0.0036599,0.026562,-0.032478
0.0036901,0.026703,-0.032694
0.0036925,0.026714,-0.032709
0.0036982,0.026738,-0.032746
0.0037293,0.026858,-0.032931
0.0037328,0.026871,-0.032951
0.0037365,0.026884,-0.032971
0.0037485,0.026925,-0.033034
0.0037781,0.027021,-0.033184
0.0037801,0.027028,-0.033193
0.0038173,0.027138,-0.033364
0.0038328,0.027181,-0.033434
0.0038337,0.027183,-0.033437
0.0038344,0.027185,-0.033441
0.0038881,0.027327,-0.033664
0.0038925,0.027338,-0.033682
0.0038938,0.027341,-0.033687
0.0039477,0.027471,-0.033895
0.0039564,0.027491,-0.033927
0.0039673,0.027516,-0.033967
0.0039771,0.027538,-0.034003
0.004025,0.027643,-0.034174
0.0040477,0.027691,-0.034252
0.0040656,0.027728,-0.034313
0.0040734,0.027744,-0.034339
0.0040981,0.027794,-0.034422
0.0041308,0.027858,-0.03453
0.0041586,0.027912,-0.034619
0.0041748,0.027943,-0.034672
0.0042088,0.028008,-0.03478
0.0042537,0.028091,-0.03492
0.0042544,0.028092,-0.034922
0.0042545,0.028093,-0.034922
0.0043177,0.028205,-0.035115
0.0043372,0.028239,-0.035174
0.0043515,0.028264,-0.035217
0.0043534,0.028267,-0.035222
0.0043575,0.028274,-0.035235
0.0044229,0.028385,-0.035427
0.0044549,0.028438,-0.03552
0.0045011,0.028513,-0.035652
0.0045112,0.02853,-0.035682
0.0045256,0.028553,-0.035722
0.0045584,0.028605,-0.035815
0.0046012,0.028673,-0.035937
0.0046556,0.028758,-0.03609
0.0046628,0.028769,-0.03611
0.0046776,0.028792,-0.036152
0.0046926,0.028816,-0.036194
0.0047462,0.028897,-0.036342
0.0047683,0.028931,-0.036403
0.0047854,0.028957,-0.036452
0.0048132,0.028999,-0.036529
0.0048733,0.029091,-0.036697
0.0048776,0.029098,-0.03671
0.0049096,0.029146,-0.036799
0.0049667,0.029233,-0.036961
0.0049695,0.029237,-0.036969
0.0049715,0.02924,-0.036975
0.0049775,0.029249,-0.036992
0.0049887,0.029266,-0.037024
0.005061,0.029375,-0.037231
0.0050808,0.029405,-0.037288
0.0051303,0.02948,-0.037432
0.0051511,0.029512,-0.037492
0.0051795,0.029556,-0.037573
0.0051833,0.029562,-0.037584
0.0052406,0.02965,-0.037753
0.0052781,0.029708,-0.037865
0.005284,0.029717,-0.037883
0.0052875,0.029722,-0.037893
0.0053285,0.029785,-0.038017
0.0053801,0.029864,-0.038173
0.0053832,0.029869,-0.038182
0.0054157,0.029919,-0.038282
0.0054445,0.029964,-0.038371
0.0054808,0.030021,-0.038484
0.0055011,0.030052,-0.038548
0.0055395,0.030112,-0.038668
0.0055691,0.030157,-0.038761
0.0055772,0.030169,-0.038786
0.0055864,0.030183,-0.038816
0.0056012,0.030206,-0.038862
0.0056586,0.030294,-0.039044
0.0056714,0.030314,-0.039085
0.005673,0.030316,-0.03909
0.005752,0.030436,-0.039343
0.0057559,0.030442,-0.039355
0.0057593,0.030447,-0.039366
0.0057679,0.03046,-0.039394
0.0057804,0.030479,-0.039434
0.0058398,0.030569,-0.039627
0.0058618,0.030602,-0.039699
0.0059179,0.030688,-0.039884
0.0059229,0.030695,-0.0399
0.0059283,0.030703,-0.039918
0.0059545,0.030743,-0.040005
0.0060045,0.03082,-0.040174
0.0060046,0.03082,-0.040175
0.0060455,0.030883,-0.040313
0.0060748,0.03093,-0.040415
0.0060843,0.030945,-0.040448
0.0060943,0.030961,-0.040483
0.0061341,0.031025,-0.040624
